pmkAthleteID,fldName,fldSex,fldAge,fldHeight,fldWeight,fpkNationality,fldYear,fldCity,fpkSport,fldEvent
128152,Wallace Leandro de Souza,M,29,198,87,BRA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball
128285,Kerri Lee Walsh Jennings,F,33,191,73,USA,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
128355,Marcus Cooper Walz,M,21,184,82,ESP,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres"
128361,Mary Abigail Abby Wambach,F,32,180,81,USA,2012,London,Football,Football Women's Football
128456,Wang Hao,M,28,175,78,CHN,2012,London,Table Tennis,Table Tennis Men's Team
128458,Wang Hao,F,19,156,50,CHN,2012,London,Diving,Diving Women's Synchronized Platform
128531,Wang Mingjuan,F,26,150,48,CHN,2012,London,Weightlifting,Weightlifting Women's Flyweight
128646,Wang Zhen,M,24,180,62,CHN,2016,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk
129089,Hollie Webb,F,25,165,65,GBR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey
129126,Franziska Weber,F,23,176,70,GER,2012,London,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres"
129236,Ferry Weertman,M,24,189,86,NED,2016,Rio de Janeiro,Swimming,Swimming Men's 10 kilometres Open Water
129294,Wei Qiuyue,F,27,182,65,CHN,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
129381,Johannes-Maximilian Max Weinhold,M,30,196,100,GER,2012,London,Hockey,Hockey Men's Hockey
129476,Abbey Weitzeil,F,19,178,68,USA,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay
129570,Miriam Welte,F,25,171,67,GER,2012,London,Cycling,Cycling Women's Team Sprint
129571,Lidewij Marsia Maria Welten,F,22,170,64,NED,2012,London,Hockey,Hockey Women's Hockey
129601,Phillipp Wende,M,27,199,90,GER,2012,London,Rowing,Rowing Men's Quadruple Sculls
129601,Phillipp Wende,M,31,199,90,GER,2016,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls
129627,Lauren Ashley Wenger (-Trapani),F,28,191,77,USA,2012,London,Water Polo,Water Polo Women's Water Polo
129726,Isabelle Regina Werth,F,47,169,66,GER,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team"
129734,Benjamin We,M,26,176,72,GER,2012,London,Hockey,Hockey Men's Hockey
129735,Timo We,M,30,175,74,GER,2012,London,Hockey,Hockey Men's Hockey
129746,Christopher Wesley,M,25,192,88,GER,2012,London,Hockey,Hockey Men's Hockey
129792,"Russell Westbrook, Jr.",M,23,191,85,USA,2012,London,Basketball,Basketball Men's Basketball
129898,Sanne Wevers,F,24,156,46,NED,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam
129899,Wverton Pereira da Silva,M,28,189,86,BRA,2016,Rio de Janeiro,Football,Football Men's Football
129913,Lindsay Marie Whalen,F,30,175,72,USA,2012,London,Basketball,Basketball Women's Basketball
129913,Lindsay Marie Whalen,F,34,175,72,USA,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball
129959,Mary Rebecca Whipple,F,32,160,48,USA,2012,London,Rowing,Rowing Women's Coxed Eights
130010,Nicola White,F,28,172,65,GBR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey
130071,Max Antony Whitlock,M,23,167,56,GBR,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise
130071,Max Antony Whitlock,M,23,167,56,GBR,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse
130186,Erica Elizabeth Wiebe,F,27,175,75,CAN,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Heavyweight, Freestyle"
130188,Jordyn Marie Wieber,F,17,157,52,USA,2012,London,Gymnastics,Gymnastics Women's Team All-Around
130311,Bradley Marc Wiggins,M,32,190,82,GBR,2012,London,Cycling,Cycling Men's Individual Time Trial
130311,Bradley Marc Wiggins,M,36,190,82,GBR,2016,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres"
130451,Kristof Wilke,M,27,190,87,GER,2012,London,Rowing,Rowing Men's Coxed Eights
130541,William de Asevedo Furtado,M,21,176,65,BRA,2016,Rio de Janeiro,Football,Football Men's Football
130580,Deron Michael Williams,M,28,191,95,USA,2012,London,Basketball,Basketball Men's Basketball
130626,Lauryn Chenet Williams,F,28,160,67,USA,2012,London,Athletics,Athletics Women's 4 x 100 metres Relay
130667,Serena Jamika Williams,F,30,175,70,USA,2012,London,Tennis,Tennis Women's Singles
130667,Serena Jamika Williams,F,30,175,70,USA,2012,London,Tennis,Tennis Women's Doubles
130669,Sharni Williams,F,28,167,79,AUS,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens
130696,Venus Ebony Starr Williams,F,32,185,75,USA,2012,London,Tennis,Tennis Women's Doubles
130864,Madison Madi Wilson,F,22,179,61,AUS,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
130876,Peter Robert Russell Wilson,M,25,198,90,GBR,2012,London,Shooting,Shooting Men's Double Trap
130957,Elsie Windes,F,27,178,70,USA,2012,London,Water Polo,Water Polo Women's Water Polo
131167,Matthias Witthaus,M,29,172,70,GER,2012,London,Hockey,Hockey Men's Hockey
131193,Anita Wodarczyk,F,30,178,95,POL,2016,Rio de Janeiro,Athletics,Athletics Women's Hammer Throw
131405,Won Wu-Yeong,M,30,182,76,KOR,2012,London,Fencing,"Fencing Men's Sabre, Team"
131614,Kelsi Worrell,F,22,180,75,USA,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay
131795,Wu Jingyu,F,25,167,51,CHN,2012,London,Taekwondo,Taekwondo Women's Flyweight
131805,Wu Minxia,F,26,167,52,CHN,2012,London,Diving,Diving Women's Springboard
131805,Wu Minxia,F,26,167,52,CHN,2012,London,Diving,Diving Women's Synchronized Springboard
131805,Wu Minxia,F,30,167,52,CHN,2016,Rio de Janeiro,Diving,Diving Women's Synchronized Springboard
132003,Xiang Yanmei,F,24,163,69,CHN,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Light-Heavyweight
132051,Xu Anqi,F,20,182,76,CHN,2012,London,Fencing,"Fencing Women's epee, Team"
132072,Xu Lijia,F,24,176,60,CHN,2012,London,Sailing,Sailing Women's One Person Dinghy
132090,Xu Xin,M,26,180,67,CHN,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team
132103,Xu Yunli,F,29,195,75,CHN,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
132340,Koji Yamamuro,M,27,159,58,JPN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around
132415,Yan Ni,F,29,192,74,CHN,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
132485,Yang Fangxu,F,21,190,71,CHN,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
132494,Yang Hak-Seon,M,19,159,53,KOR,2012,London,Gymnastics,Gymnastics Men's Horse Vault
132729,Hassan Aliazam Yazdanicharati,M,21,181,74,IRI,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Freestyle"
132744,Ye Shiwen,F,16,173,64,CHN,2012,London,Swimming,Swimming Women's 200 metres Individual Medley
132744,Ye Shiwen,F,16,173,64,CHN,2012,London,Swimming,Swimming Women's 400 metres Individual Medley
132795,Yana Karapetovna Yegoryan,F,22,175,64,RUS,2016,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Individual"
132795,Yana Karapetovna Yegoryan,F,22,175,64,RUS,2016,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team"
132813,Daniyar Maratovich Yeleusinov,M,25,178,64,KAZ,2016,Rio de Janeiro,Boxing,Boxing Men's Welterweight
132899,Tatyana Vladimirova Yerokhina,F,31,185,73,RUS,2016,Rio de Janeiro,Handball,Handball Women's Handball
132957,Yi Siling,F,23,165,51,CHN,2012,London,Shooting,"Shooting Women's Air Rifle, 10 metres"
133031,Tony Victor James Yoka,M,24,200,105,FRA,2016,Rio de Janeiro,Boxing,Boxing Men's Super-Heavyweight
133066,Tatsuhiro Yonemitsu,M,25,169,66,JPN,2012,London,Wrestling,"Wrestling Men's Welterweight, Freestyle"
133130,Saori Yoshida,F,29,157,55,JPN,2012,London,Wrestling,"Wrestling Women's Lightweight, Freestyle"
133402,Yuan Xinyue,F,19,201,78,CHN,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
133777,Ilya Leonidovich Zakharov,M,21,177,70,RUS,2012,London,Diving,Diving Men's Springboard
133931,Arthur Nabarrete Zanetti,M,22,156,61,BRA,2012,London,Gymnastics,Gymnastics Men's Rings
134034,"Yuliya Mikhaylovna Zaripova (Ivanova-, -Zarudneva-)",F,26,175,70,RUS,2012,London,Athletics,"Athletics Women's 3,000 metres Steeplechase"
134211,Jos Carlos Cracco Neto,M,22,170,69,BRA,2016,Rio de Janeiro,Football,Football Men's Football
134286,Christopher Zeller,M,27,185,89,GER,2012,London,Hockey,Hockey Men's Hockey
134288,Philipp Zeller,M,29,183,87,GER,2012,London,Hockey,Hockey Men's Hockey
134431,Zhang Changning,F,20,193,79,CHN,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
134433,Zhang Chenglong,M,23,173,65,CHN,2012,London,Gymnastics,Gymnastics Men's Team All-Around
134479,Zhang Jike,M,24,178,70,CHN,2012,London,Table Tennis,Table Tennis Men's Singles
134479,Zhang Jike,M,24,178,70,CHN,2012,London,Table Tennis,Table Tennis Men's Team
134479,Zhang Jike,M,28,178,70,CHN,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team
134516,Zhang Mengxue,F,25,162,70,CHN,2016,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres"
134523,Zhang Nan,M,22,183,75,CHN,2012,London,Badminton,Badminton Mixed Doubles
134523,Zhang Nan,M,26,183,75,CHN,2016,Rio de Janeiro,Badminton,Badminton Men's Doubles
134595,Zhang Yanquan,M,18,158,52,CHN,2012,London,Diving,Diving Men's Synchronized Platform
134663,Zhao Shuai,M,20,188,63,CHN,2016,Rio de Janeiro,Taekwondo,Taekwondo Men's Flyweight
134683,Zhao Yunlei,F,25,173,60,CHN,2012,London,Badminton,Badminton Mixed Doubles
134683,Zhao Yunlei,F,25,173,60,CHN,2012,London,Badminton,Badminton Women's Doubles
134740,Zheng Shuyin,F,22,188,75,CHN,2016,Rio de Janeiro,Taekwondo,Taekwondo Women's Heavyweight
134759,Viktoriya Yuryevna Zhilinskayte,F,27,188,80,RUS,2016,Rio de Janeiro,Handball,Handball Women's Handball
134783,Zhong Tianshi,F,25,168,62,CHN,2016,Rio de Janeiro,Cycling,Cycling Women's Team Sprint
134800,Zhou Lulu,F,24,175,133,CHN,2012,London,Weightlifting,Weightlifting Women's Super-Heavyweight
134857,Zhu Ting,F,21,198,78,CHN,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
134947,Adrian Edward Zieliski,M,23,170,94,POL,2012,London,Weightlifting,Weightlifting Men's Light-Heavyweight
135205,Shakhobiddin Shokirovich Zoirov,M,23,169,52,UZB,2016,Rio de Janeiro,Boxing,Boxing Men's Flyweight
135219,Urka olnir,F,30,173,64,SLO,2012,London,Judo,Judo Women's Half-Middleweight
135228,Epke Jan Zonderland,M,26,173,69,NED,2012,London,Gymnastics,Gymnastics Men's Horizontal Bar
135269,Zou Kai,M,24,158,55,CHN,2012,London,Gymnastics,Gymnastics Men's Team All-Around
135269,Zou Kai,M,24,158,55,CHN,2012,London,Gymnastics,Gymnastics Men's Floor Exercise
135270,Zou Shiming,M,31,165,49,CHN,2012,London,Boxing,Boxing Men's Light-Flyweight
